source,target,weight,edge_type,skill_key
53939,89968,1,same_skill,277.0
53940,53960,1,same_skill,277.0
53940,53964,1,same_skill,277.0
53942,89828,1,same_skill,277.0
53942,89921,1,same_skill,277.0
53942,89928,1,same_skill,277.0
53953,89758,11,sequence,
53953,89884,1,same_skill,277.0
53953,89888,1,same_skill,277.0
53953,89948,1,same_skill,277.0
53953,89966,1,same_skill,277.0
53954,89862,1,same_skill,277.0
53954,89908,1,same_skill,277.0
53954,89931,1,same_skill,277.0
53954,89937,1,same_skill,277.0
53955,89861,1,same_skill,277.0
53955,89863,1,same_skill,277.0
53955,89902,1,same_skill,277.0
53955,89925,1,same_skill,277.0
53955,89959,1,same_skill,277.0
53956,53962,1,same_skill,277.0
53956,53964,1,same_skill,277.0
53956,53967,1,same_skill,277.0
53957,84894,1,same_skill,277.0
53957,84900,31,sequence,
53957,89664,1,same_skill,277.0
53957,89705,26,sequence,
53957,89710,1,same_skill,277.0
53957,89716,1,same_skill,277.0
53957,89731,16,sequence,
53957,89734,25,sequence,
53957,89738,25,sequence,
53957,89739,1,same_skill,277.0
53957,89740,1,same_skill,277.0
53957,89746,26,sequence,
53957,89749,1,same_skill,277.0
53957,89750,1,same_skill,277.0
53957,89758,70,sequence,
53958,89722,66,sequence,
53958,89821,1,same_skill,277.0
53958,89922,1,same_skill,277.0
53958,89927,1,same_skill,277.0
53958,89935,1,same_skill,277.0
53958,89946,1,same_skill,277.0
53958,89951,1,same_skill,277.0
53958,89953,1,same_skill,277.0
53958,89964,1,same_skill,277.0
53959,89897,1,same_skill,277.0
53959,89899,1,same_skill,277.0
53959,89968,1,same_skill,277.0
53960,53963,1,same_skill,277.0
53960,53964,1,same_skill,277.0
53961,53965,1,same_skill,277.0
53961,53968,1,same_skill,277.0
53961,89917,1,same_skill,277.0
53962,53967,1,same_skill,277.0
53962,53975,1,same_skill,277.0
53963,89897,1,same_skill,277.0
53963,89899,1,same_skill,277.0
53965,53968,1,same_skill,277.0
53965,53976,1,same_skill,277.0
53965,89917,1,same_skill,277.0
53966,89852,1,same_skill,277.0
53966,89855,1,same_skill,277.0
53966,89857,1,same_skill,277.0
53966,89934,1,same_skill,277.0
53967,53975,1,same_skill,277.0
53968,53976,1,same_skill,277.0
53968,89917,1,same_skill,277.0
53969,89890,1,same_skill,277.0
53969,89901,1,same_skill,277.0
53969,89910,1,same_skill,277.0
53969,89914,1,same_skill,277.0
53969,89943,1,same_skill,277.0
53969,89949,1,same_skill,277.0
53987,54340,123,sequence,
53987,84889,133,sequence,
53987,87024,27,sequence,
53987,87025,21,sequence,
53987,87473,119,sequence,
53987,88292,25,sequence,
53987,88498,22,sequence,
53987,94843,115,sequence,
53987,97547,24,sequence,
54169,54172,22,same_skill+sequence,279.0
54169,54175,16,same_skill+sequence,279.0
54169,54178,15,sequence,
54169,54181,12,same_skill+sequence,279.0
54169,54184,19,sequence,
54169,54187,17,sequence,
54169,54202,14,sequence,
54169,54250,16,same_skill+sequence,279.0
54169,54298,15,same_skill+sequence,279.0
54169,54352,19,sequence,
54169,54364,21,same_skill+sequence,279.0
54169,54367,17,sequence,
54169,54382,19,same_skill+sequence,279.0
54169,54397,15,sequence,
54169,54406,13,sequence,
54169,54430,15,sequence,
54172,54175,12,same_skill+sequence,279.0
54172,54178,11,sequence,
54172,54181,18,sequence,
54172,54184,13,sequence,
54172,54187,15,same_skill+sequence,279.0
54172,54202,15,sequence,
54172,54238,15,same_skill+sequence,279.0
54172,54250,18,same_skill+sequence,279.0
54172,54298,15,same_skill+sequence,279.0
54172,54352,19,sequence,
54172,54364,13,sequence,
54172,54367,12,sequence,
54172,54382,14,same_skill+sequence,279.0
54172,54397,23,same_skill+sequence,279.0
54172,54406,14,sequence,
54172,54430,17,sequence,
54175,54178,14,sequence,
54175,54181,12,same_skill+sequence,279.0
54175,54187,14,same_skill+sequence,279.0
54175,54202,16,sequence,
54175,54238,11,sequence,
54175,54250,24,same_skill+sequence,279.0
54175,54298,21,same_skill+sequence,279.0
54175,54364,11,sequence,
54175,54367,24,sequence,
54175,54382,20,same_skill+sequence,279.0
54175,54397,12,same_skill+sequence,279.0
54175,54406,22,sequence,
54175,54430,23,sequence,
54178,54181,13,same_skill+sequence,279.0
54178,54184,21,sequence,
54178,54187,18,sequence,
54178,54202,14,sequence,
54178,54238,17,sequence,
54178,54250,22,same_skill+sequence,279.0
54178,54298,11,sequence,
54178,54352,21,same_skill+sequence,279.0
54178,54364,13,same_skill+sequence,279.0
54178,54367,23,same_skill+sequence,279.0
54178,54382,19,sequence,
54178,54397,11,sequence,
54178,54406,14,sequence,
54178,54430,13,same_skill+sequence,279.0
54181,54184,18,sequence,
54181,54187,14,sequence,
54181,54238,16,sequence,
54181,54250,16,same_skill+sequence,279.0
54181,54298,18,sequence,
54181,54352,22,sequence,
54181,54364,16,same_skill+sequence,279.0
54181,54367,20,sequence,
54181,54382,11,same_skill+sequence,279.0
54181,54397,13,sequence,
54181,54406,15,sequence,
54181,54430,12,same_skill+sequence,279.0
54184,54187,16,same_skill+sequence,279.0
54184,54202,18,same_skill+sequence,279.0
54184,54238,17,same_skill+sequence,279.0
54184,54250,15,sequence,
54184,54265,1,same_skill,279.0
54184,54352,21,sequence,
54184,54364,15,sequence,
54184,54367,11,sequence,
54184,54382,12,sequence,
54184,54397,18,same_skill+sequence,279.0
54184,54406,18,sequence,
54184,54430,15,sequence,
54184,90139,1,same_skill,279.0
54184,90152,1,same_skill,279.0
54187,54202,14,same_skill+sequence,279.0
54187,54238,18,same_skill+sequence,279.0
54187,54250,18,sequence,
54187,54265,1,same_skill,279.0
54187,54298,16,same_skill+sequence,279.0
54187,54352,17,sequence,
54187,54364,12,sequence,
54187,54367,15,sequence,
54187,54397,14,same_skill+sequence,279.0
54187,54406,17,sequence,
54187,54430,16,sequence,
54202,54238,15,same_skill+sequence,279.0
54202,54250,16,sequence,
54202,54265,1,same_skill,279.0
54202,54298,23,same_skill+sequence,279.0
54202,54364,13,sequence,
54202,54367,21,sequence,
54202,54382,21,sequence,
54202,54397,20,same_skill+sequence,279.0
54202,54406,17,sequence,
54202,54430,13,sequence,
54202,90139,1,same_skill,279.0
54238,54250,10,sequence,
54238,54265,1,same_skill,279.0
54238,54298,16,same_skill+sequence,279.0
54238,54352,20,sequence,
54238,54364,17,sequence,
54238,54367,12,sequence,
54238,54382,15,sequence,
54238,54397,25,same_skill+sequence,279.0
54238,54406,12,sequence,
54238,54430,14,sequence,
54250,54298,22,sequence,
54250,54364,1,same_skill,279.0
54250,54367,17,sequence,
54250,54382,21,same_skill+sequence,279.0
54250,54397,20,sequence,
54250,54406,19,sequence,
54250,54430,16,sequence,
54265,84899,23,sequence,
54265,86454,18,sequence,
54265,86575,14,sequence,
54265,86786,18,sequence,
54265,89759,14,sequence,
54265,90064,1,same_skill,279.0
54265,90139,1,same_skill,279.0
54265,90152,1,same_skill,279.0
54298,54352,15,sequence,
54298,54364,20,sequence,
54298,54367,11,sequence,
54298,54382,16,same_skill+sequence,279.0
54298,54397,14,same_skill+sequence,279.0
54298,54406,19,sequence,
54298,54430,12,sequence,
54340,84889,119,sequence,
54340,87024,22,sequence,
54340,87025,14,sequence,
54340,87473,110,sequence,
54340,88292,21,sequence,
54340,88498,19,sequence,
54340,94843,130,sequence,
54340,94849,1,same_skill,279.0
54340,94850,1,same_skill,279.0
54340,94853,1,same_skill,279.0
54340,94854,1,same_skill,279.0
54340,94855,1,same_skill,279.0
54340,94856,1,same_skill,279.0
54340,94857,1,same_skill,279.0
54340,94859,1,same_skill,279.0
54340,97547,14,sequence,
54352,54364,20,same_skill+sequence,279.0
54352,54367,12,same_skill+sequence,279.0
54352,54382,20,sequence,
54352,54397,12,sequence,
54352,54406,15,same_skill+sequence,279.0
54352,54430,22,same_skill+sequence,279.0
54364,54367,28,sequence,
54364,54382,14,same_skill+sequence,279.0
54364,54397,16,sequence,
54364,54406,14,sequence,
54364,54430,17,same_skill+sequence,279.0
54367,54382,11,sequence,
54367,54397,14,sequence,
54367,54406,19,same_skill+sequence,279.0
54367,54430,18,same_skill+sequence,279.0
54382,54397,16,same_skill+sequence,279.0
54382,54406,16,sequence,
54382,54430,19,sequence,
54397,54406,15,sequence,
54397,54430,17,sequence,
54406,54430,17,sequence,
54458,89995,21,same_skill+sequence,279.0
54458,89998,22,same_skill+sequence,279.0
54458,90064,25,same_skill+sequence,279.0
54458,90085,25,same_skill+sequence,279.0
54458,90106,27,same_skill+sequence,279.0
54458,90139,27,same_skill+sequence,279.0
54458,90152,35,same_skill+sequence,279.0
551825,551826,97,same_skill+sequence,314.0
551825,551827,112,same_skill+sequence,314.0
551825,551828,97,same_skill+sequence,314.0
551825,551829,103,same_skill+sequence,314.0
551825,551830,117,sequence,
551825,551831,99,sequence,
551825,551832,96,sequence,
551825,551833,89,sequence,
551825,551834,87,sequence,
551825,558089,35,sequence,
551825,569652,19,sequence,
551825,569654,11,sequence,
551825,569685,24,sequence,
551825,569689,17,sequence,
551826,551827,90,same_skill+sequence,314.0
551826,551828,108,same_skill+sequence,314.0
551826,551829,86,same_skill+sequence,314.0
551826,551830,88,sequence,
551826,551831,94,sequence,
551826,551832,93,sequence,
551826,551833,80,sequence,
551826,551834,88,sequence,
551826,558089,33,sequence,
551826,563975,1,same_skill,314.0
551826,563976,1,same_skill,314.0
551826,563977,1,same_skill,314.0
551826,563978,1,same_skill,314.0
551827,551828,83,same_skill+sequence,314.0
551827,551829,90,same_skill+sequence,314.0
551827,551830,124,sequence,
551827,551831,100,sequence,
551827,551832,112,sequence,
551827,551833,88,sequence,
551827,551834,83,sequence,
551827,558089,31,sequence,
551827,563975,1,same_skill,314.0
551827,569652,16,sequence,
551827,569654,10,sequence,
551827,569685,24,sequence,
551827,569689,21,sequence,
551828,551829,105,same_skill+sequence,314.0
551828,551830,92,sequence,
551828,551831,95,sequence,
551828,551832,87,sequence,
551828,551833,76,sequence,
551828,551834,99,sequence,
551828,558089,27,sequence,
551828,563975,1,same_skill,314.0
551828,563977,1,same_skill,314.0
551828,563978,1,same_skill,314.0
551829,551830,81,sequence,
551829,551831,111,sequence,
551829,551832,77,sequence,
551829,551833,95,sequence,
551829,551834,91,sequence,
551829,558089,42,sequence,
551829,563975,1,same_skill,314.0
551829,563977,1,same_skill,314.0
551830,551831,141,same_skill+sequence,25.0
551830,551832,103,same_skill+sequence,25.0
551830,551833,93,sequence,
551830,551834,87,sequence,
551830,558089,44,sequence,
551830,562010,18,sequence,
551830,569208,46,sequence,
551830,569211,44,sequence,
551830,569652,73,sequence,
551830,569654,68,sequence,
551830,569685,37,sequence,
551830,569689,58,sequence,
551830,569690,45,sequence,
551830,569691,48,sequence,
551830,569708,51,sequence,
551830,584497,12,same_skill+sequence,25.0
551830,584498,1,same_skill,25.0
551831,551832,85,same_skill+sequence,25.0
551831,551833,72,sequence,
551831,551834,85,sequence,
551831,558089,43,sequence,
551831,562010,10,sequence,
551831,569208,62,sequence,
551831,569211,37,sequence,
551831,569652,58,sequence,
551831,569654,45,sequence,
551831,569689,49,sequence,
551831,569690,49,sequence,
551831,569691,54,sequence,
551831,569708,48,sequence,
551831,584497,1,same_skill,25.0
551831,584498,1,same_skill,25.0
551831,584500,1,same_skill,25.0
551832,551833,100,sequence,
551832,551834,97,sequence,
551832,558089,43,sequence,
551832,569652,22,sequence,
551832,569654,10,sequence,
551832,569685,24,sequence,
551832,569689,19,sequence,
551832,584497,1,same_skill,25.0
551832,584498,1,same_skill,25.0
551832,584500,1,same_skill,25.0
551832,584503,1,same_skill,25.0
551833,551834,96,same_skill+sequence,25.0
551833,558089,37,sequence,
551833,563980,1,same_skill,25.0
551833,563981,1,same_skill,25.0
551833,569211,1,same_skill,25.0
551833,584501,1,same_skill,25.0
551833,584502,1,same_skill,25.0
551833,584504,1,same_skill,25.0
551834,558089,29,sequence,
551834,563980,1,same_skill,25.0
551834,563981,1,same_skill,25.0
551834,584499,1,same_skill,25.0
551834,584501,1,same_skill,25.0
551834,584502,1,same_skill,25.0
551834,584504,1,same_skill,25.0
558089,558096,210,same_skill+sequence,283.0
558089,558097,287,same_skill+sequence,283.0
558089,558103,1,same_skill,283.0
558089,558104,1,same_skill,283.0
558089,569685,39,sequence,
558096,558097,210,same_skill+sequence,283.0
558096,558103,1,same_skill,283.0
558096,558104,1,same_skill,283.0
558097,558098,348,sequence,
558097,558103,38,same_skill+sequence,283.0
558097,558104,1,same_skill,283.0
558098,558099,372,same_skill+sequence,281.0
558098,558101,1,same_skill,281.0
558098,558102,1,same_skill,281.0
558098,569654,1,same_skill,281.0
558099,558101,373,same_skill+sequence,281.0
558099,558102,1,same_skill,281.0
558099,569208,1,same_skill,281.0
558099,569654,1,same_skill,281.0
558101,558102,374,same_skill+sequence,281.0
558101,569208,1,same_skill,281.0
558101,569654,1,same_skill,281.0
558101,583733,1,same_skill,281.0
558102,558103,370,sequence,
558102,569208,1,same_skill,281.0
558102,569654,1,same_skill,281.0
558102,583733,1,same_skill,281.0
558103,558104,415,same_skill+sequence,283.0
558104,562010,13,sequence,
558104,562577,27,sequence,
558104,563969,27,sequence,
558104,563975,25,sequence,
558104,563976,25,sequence,
558104,563977,24,sequence,
558104,563978,29,sequence,
558104,563979,31,sequence,
558104,563980,24,sequence,
558104,563981,30,sequence,
558104,569685,14,sequence,
558104,584497,21,sequence,
562010,568005,367,same_skill+sequence,21.0
562010,569208,15,sequence,
562010,569211,12,sequence,
562010,569652,13,sequence,
562010,569654,13,sequence,
562010,569685,11,sequence,
562010,569689,15,sequence,
562010,569690,11,sequence,
562010,569691,11,sequence,
562010,569708,16,sequence,
562010,570336,12,same_skill+sequence,21.0
562010,570337,1,same_skill,21.0
562010,570338,1,same_skill,21.0
562010,578042,1,same_skill,21.0
562010,584497,11,sequence,
562010,584504,99,sequence,
562577,563969,118,same_skill+sequence,315.0
562577,563975,95,sequence,
562577,563976,100,sequence,
562577,563977,91,sequence,
562577,563978,106,sequence,
562577,563979,89,sequence,
562577,563980,87,sequence,
562577,563981,68,sequence,
562577,569685,14,same_skill+sequence,315.0
562577,584504,14,sequence,
563969,563975,103,sequence,
563969,563976,87,sequence,
563969,563977,100,sequence,
563969,563978,94,sequence,
563969,563979,87,sequence,
563969,563980,71,sequence,
563969,563981,76,sequence,
563969,569685,12,same_skill+sequence,315.0
563969,584504,11,sequence,
563975,563976,87,same_skill+sequence,314.0
563975,563977,89,same_skill+sequence,314.0
563975,563978,91,same_skill+sequence,314.0
563975,563979,87,same_skill+sequence,314.0
563975,563980,90,sequence,
563975,563981,91,sequence,
563976,563977,100,same_skill+sequence,314.0
563976,563978,85,same_skill+sequence,314.0
563976,563979,94,same_skill+sequence,314.0
563976,563980,88,sequence,
563976,563981,89,sequence,
563977,563978,95,same_skill+sequence,314.0
563977,563979,94,same_skill+sequence,314.0
563977,563980,81,sequence,
563977,563981,95,sequence,
563978,563979,100,same_skill+sequence,314.0
563978,563980,84,sequence,
563978,563981,79,sequence,
563979,563980,90,sequence,
563979,563981,67,sequence,
563980,563981,88,same_skill+sequence,25.0
563980,569211,1,same_skill,25.0
563980,569708,1,same_skill,25.0
563980,584502,1,same_skill,25.0
563980,584504,1,same_skill,25.0
563981,569211,1,same_skill,25.0
563981,569708,1,same_skill,25.0
563981,584504,1,same_skill,25.0
568005,570336,372,same_skill+sequence,21.0
568005,570337,1,same_skill,21.0
568005,578042,1,same_skill,21.0
568932,568980,232,sequence,
568932,569023,110,same_skill+sequence,54.0
568932,586167,14,sequence,
568932,597561,30,sequence,
568932,606854,92,sequence,
568932,610357,45,sequence,
568932,620388,13,sequence,
568932,88407,1,same_skill,54.0
568932,88408,1,same_skill,54.0
568932,88410,1,same_skill,54.0
568932,88416,1,same_skill,54.0
568932,88427,1,same_skill,54.0
568932,88470,1,same_skill,54.0
568932,88491,1,same_skill,54.0
568933,568980,234,same_skill+sequence,54.0
568933,569023,234,sequence,
568933,597537,1,same_skill,54.0
568933,597559,1,same_skill,54.0
568933,88432,1,same_skill,54.0
568933,88474,1,same_skill,54.0
568933,88476,1,same_skill,54.0
568933,88486,1,same_skill,54.0
568934,568984,209,sequence,
568934,569013,1,same_skill,54.0
568934,569023,211,sequence,
568934,597537,1,same_skill,54.0
568934,597542,1,same_skill,54.0
568934,597549,1,same_skill,54.0
568934,597553,1,same_skill,54.0
568934,597559,1,same_skill,54.0
568934,597561,1,same_skill,54.0
568935,568984,306,same_skill+sequence,54.0
568935,569013,209,sequence,
568935,597559,22,sequence,
568935,606847,27,sequence,
568935,637267,14,sequence,
568935,88419,1,same_skill,54.0
568935,88424,1,same_skill,54.0
568935,88430,1,same_skill,54.0
568935,88468,1,same_skill,54.0
568935,88475,1,same_skill,54.0
568935,88485,1,same_skill,54.0
568935,88495,1,same_skill,54.0
568980,597537,1,same_skill,54.0
568980,597549,1,same_skill,54.0
568980,597559,1,same_skill,54.0
568980,88432,1,same_skill,54.0
568980,88474,1,same_skill,54.0
568980,88486,1,same_skill,54.0
568984,569023,99,sequence,
568984,88411,1,same_skill,54.0
568984,88419,1,same_skill,54.0
568984,88431,1,same_skill,54.0
568984,88468,1,same_skill,54.0
568984,88472,1,same_skill,54.0
568984,88475,1,same_skill,54.0
568984,88495,1,same_skill,54.0
569013,597537,1,same_skill,54.0
569013,597542,1,same_skill,54.0
569013,597549,1,same_skill,54.0
569013,597553,1,same_skill,54.0
569013,597559,1,same_skill,54.0
569013,597561,1,same_skill,54.0
569013,606847,143,sequence,
569013,637267,12,sequence,
569023,88408,1,same_skill,54.0
569023,88412,1,same_skill,54.0
569023,88422,1,same_skill,54.0
569023,88427,1,same_skill,54.0
569023,88471,1,same_skill,54.0
569023,88487,1,same_skill,54.0
569023,88491,1,same_skill,54.0
569208,569211,52,sequence,
569208,569652,46,sequence,
569208,569654,72,same_skill+sequence,281.0
569208,569689,47,sequence,
569208,569690,48,sequence,
569208,569691,48,sequence,
569208,569708,37,sequence,
569208,583733,1,same_skill,281.0
569211,569652,49,sequence,
569211,569654,48,sequence,
569211,569689,49,sequence,
569211,569690,55,sequence,
569211,569691,57,sequence,
569211,569708,50,same_skill+sequence,25.0
569652,569654,48,sequence,
569652,569685,18,sequence,
569652,569689,74,sequence,
569652,569690,55,same_skill+sequence,26.0
569652,569691,52,same_skill+sequence,26.0
569652,569708,43,sequence,
569654,569685,14,sequence,
569654,569689,64,sequence,
569654,569690,42,sequence,
569654,569691,59,sequence,
569654,569708,55,sequence,
569654,583733,1,same_skill,281.0
569685,569689,26,sequence,
569685,584277,13,sequence,
569685,584497,38,sequence,
569685,610357,17,sequence,
569689,569690,50,sequence,
569689,569691,50,sequence,
569689,569708,51,sequence,
569690,569691,41,same_skill+sequence,26.0
569690,569708,54,sequence,
569690,584497,10,sequence,
569691,569708,52,sequence,
569708,584497,10,sequence,
570336,570337,365,same_skill+sequence,21.0
570336,570338,1,same_skill,21.0
570336,570339,1,same_skill,21.0
570336,578042,1,same_skill,21.0
570337,570338,368,same_skill+sequence,21.0
570337,570339,1,same_skill,21.0
570337,570340,1,same_skill,21.0
570337,578042,1,same_skill,21.0
570338,570339,361,same_skill+sequence,21.0
570338,570340,1,same_skill,21.0
570338,578042,1,same_skill,21.0
570338,578043,1,same_skill,21.0
570338,578144,1,same_skill,21.0
570339,570340,338,same_skill+sequence,21.0
570339,578042,1,same_skill,21.0
570339,578043,1,same_skill,21.0
570339,578143,1,same_skill,21.0
570339,578144,1,same_skill,21.0
570339,584497,12,sequence,
570340,578042,313,same_skill+sequence,21.0
570340,578043,1,same_skill,21.0
570340,578143,1,same_skill,21.0
570340,578144,1,same_skill,21.0
570340,578145,1,same_skill,21.0
570340,584497,16,sequence,
578042,578043,317,same_skill+sequence,21.0
578042,584504,12,sequence,
578043,578142,316,sequence,
578043,578143,1,same_skill,21.0
578043,578144,1,same_skill,21.0
578043,578145,1,same_skill,21.0
578043,578146,1,same_skill,21.0
578043,584504,11,sequence,
578142,578143,322,same_skill+sequence,21.0
578142,578144,1,same_skill,21.0
578142,578145,1,same_skill,21.0
578142,578146,1,same_skill,21.0
578142,584273,1,same_skill,21.0
578142,584274,1,same_skill,21.0
578142,584275,1,same_skill,21.0
578142,584276,1,same_skill,21.0
578143,578144,332,same_skill+sequence,21.0
578143,578145,1,same_skill,21.0
578143,578146,1,same_skill,21.0
578143,584274,1,same_skill,21.0
578144,578145,333,same_skill+sequence,21.0
578144,578146,1,same_skill,21.0
578145,578146,329,same_skill+sequence,21.0
578145,584273,1,same_skill,21.0
578145,584274,1,same_skill,21.0
578146,584273,141,same_skill+sequence,21.0
578146,584274,11,same_skill+sequence,21.0
578146,584276,1,same_skill,21.0
578146,584497,104,sequence,
578146,610357,23,sequence,
583726,583727,35,same_skill+sequence,21.0
583726,583728,28,same_skill+sequence,21.0
583726,583729,37,same_skill+sequence,21.0
583726,583731,32,sequence,
583726,583732,35,sequence,
583726,583733,14,sequence,
583726,583734,31,sequence,
583726,583735,30,sequence,
583726,583736,34,sequence,
583726,583737,30,sequence,
583726,583738,27,sequence,
583726,583739,32,sequence,
583726,583740,38,sequence,
583726,583741,28,sequence,
583726,583742,30,sequence,
583726,583744,25,sequence,
583726,583745,31,sequence,
583726,583751,30,sequence,
583726,584273,1,same_skill,21.0
583726,584275,1,same_skill,21.0
583726,584276,1,same_skill,21.0
583726,584277,1,same_skill,21.0
583727,583728,29,same_skill+sequence,21.0
583727,583729,29,same_skill+sequence,21.0
583727,583731,30,sequence,
583727,583732,34,sequence,
583727,583733,18,sequence,
583727,583734,28,sequence,
583727,583735,27,sequence,
583727,583736,21,sequence,
583727,583737,32,sequence,
583727,583738,20,sequence,
583727,583739,28,sequence,
583727,583740,30,sequence,
583727,583741,24,sequence,
583727,583742,31,sequence,
583727,583744,30,sequence,
583727,583745,32,sequence,
583727,583751,35,sequence,
583727,584277,1,same_skill,21.0
583728,583729,32,same_skill+sequence,21.0
583728,583731,25,sequence,
583728,583732,42,sequence,
583728,583733,18,sequence,
583728,583734,31,sequence,
583728,583735,25,sequence,
583728,583736,36,sequence,
583728,583737,26,sequence,
583728,583738,24,sequence,
583728,583739,23,sequence,
583728,583740,33,sequence,
583728,583741,22,sequence,
583728,583742,35,sequence,
583728,583744,31,sequence,
583728,583745,29,sequence,
583728,583751,35,sequence,
583728,584275,1,same_skill,21.0
583728,584277,1,same_skill,21.0
583729,583731,33,sequence,
583729,583732,31,sequence,
583729,583733,21,sequence,
583729,583734,36,sequence,
583729,583735,26,sequence,
583729,583736,26,sequence,
583729,583737,23,sequence,
583729,583738,32,sequence,
583729,583739,39,sequence,
583729,583740,25,sequence,
583729,583741,27,sequence,
583729,583742,29,sequence,
583729,583744,33,sequence,
583729,583745,29,sequence,
583729,583751,28,sequence,
583729,584275,1,same_skill,21.0
583729,584276,1,same_skill,21.0
583729,584277,1,same_skill,21.0
583731,583732,89,sequence,
583731,583733,24,sequence,
583731,583734,55,sequence,
583731,583735,45,sequence,
583731,583736,46,sequence,
583731,583737,57,sequence,
583731,583738,46,sequence,
583731,583739,56,sequence,
583731,583740,49,sequence,
583731,583741,55,sequence,
583731,583742,47,sequence,
583731,583744,59,sequence,
583731,583745,46,sequence,
583731,583751,56,sequence,
583731,584277,13,sequence,
583731,610357,15,same_skill+sequence,42.0
583731,620381,1,same_skill,42.0
583731,620385,1,same_skill,42.0
583731,637289,24,sequence,
583732,583733,34,sequence,
583732,583734,35,sequence,
583732,583735,54,sequence,
583732,583736,46,sequence,
583732,583737,61,sequence,
583732,583738,52,sequence,
583732,583739,66,sequence,
583732,583740,41,sequence,
583732,583741,48,sequence,
583732,583742,49,sequence,
583732,583744,54,sequence,
583732,583745,59,sequence,
583732,583751,46,sequence,
583732,584277,11,sequence,
583732,610357,13,sequence,
583732,637270,1,same_skill,297.0
583732,637271,1,same_skill,297.0
583732,637272,1,same_skill,297.0
583732,86240,13,sequence,
583733,583734,31,sequence,
583733,583735,31,sequence,
583733,583736,28,sequence,
583733,583737,33,sequence,
583733,583738,34,sequence,
583733,583739,24,sequence,
583733,583740,32,sequence,
583733,583741,34,sequence,
583733,583742,30,sequence,
583733,583744,34,sequence,
583733,583745,27,sequence,
583733,583751,37,sequence,
583734,583735,66,sequence,
583734,583736,49,sequence,
583734,583737,56,sequence,
583734,583738,45,sequence,
583734,583739,59,sequence,
583734,583740,44,sequence,
583734,583741,58,sequence,
583734,583742,52,sequence,
583734,583744,43,sequence,
583734,583745,57,sequence,
583734,583751,52,sequence,
583734,610357,14,sequence,
583734,637289,13,sequence,
583735,583736,70,sequence,
583735,583737,47,sequence,
583735,583738,56,sequence,
583735,583739,60,sequence,
583735,583740,60,sequence,
583735,583741,52,sequence,
583735,583742,55,sequence,
583735,583744,51,sequence,
583735,583745,50,sequence,
583735,583751,50,sequence,
583735,610357,15,sequence,
583736,583737,73,sequence,
583736,583738,50,sequence,
583736,583739,46,sequence,
583736,583740,45,sequence,
583736,583741,52,sequence,
583736,583742,51,sequence,
583736,583744,58,sequence,
583736,583745,58,sequence,
583736,583751,65,sequence,
583736,584277,11,sequence,
583736,610357,13,sequence,
583736,79350,1,same_skill,27.0
583736,79353,1,same_skill,27.0
583736,79356,1,same_skill,27.0
583736,79365,1,same_skill,27.0
583737,583738,65,sequence,
583737,583739,50,sequence,
583737,583740,50,sequence,
583737,583741,51,sequence,
583737,583742,52,sequence,
583737,583744,41,sequence,
583737,583745,50,sequence,
583737,583751,62,sequence,
583737,584277,11,sequence,
583737,610357,17,sequence,
583737,88198,1,same_skill,86.0
583737,88201,1,same_skill,86.0
583737,88204,1,same_skill,86.0
583737,88205,1,same_skill,86.0
583737,88211,1,same_skill,86.0
583737,88218,1,same_skill,86.0
583737,88221,1,same_skill,86.0
583737,88223,1,same_skill,86.0
583738,583739,59,sequence,
583738,583740,55,sequence,
583738,583741,54,sequence,
583738,583742,74,sequence,
583738,583744,57,sequence,
583738,583745,55,sequence,
583738,583751,51,sequence,
583738,584277,11,sequence,
583738,610357,12,sequence,
583739,583740,70,same_skill+sequence,40.0
583739,583741,54,same_skill+sequence,40.0
583739,583742,43,sequence,
583739,583744,47,sequence,
583739,583745,55,sequence,
583739,583751,46,sequence,
583739,584277,11,sequence,
583739,610357,14,sequence,
583739,620392,1,same_skill,40.0
583740,583741,65,same_skill+sequence,40.0
583740,583742,55,sequence,
583740,583744,55,sequence,
583740,583745,55,sequence,
583740,583751,54,sequence,
583740,584277,13,sequence,
583740,610357,17,sequence,
583740,620392,1,same_skill,40.0
583740,637288,1,same_skill,40.0
583741,583742,51,sequence,
583741,583744,63,sequence,
583741,583745,39,sequence,
583741,583751,42,sequence,
583741,610357,18,sequence,
583741,620392,1,same_skill,40.0
583741,637287,1,same_skill,40.0
583741,637288,1,same_skill,40.0
583742,583744,58,sequence,
583742,583745,62,sequence,
583742,583751,55,same_skill+sequence,41.0
583744,583745,48,sequence,
583744,583751,59,sequence,
583744,584277,12,sequence,
583744,610357,12,sequence,
583745,583751,47,sequence,
583745,584277,12,sequence,
583745,610357,11,sequence,
583751,584277,10,sequence,
583751,610357,13,sequence,
584273,584274,289,same_skill+sequence,21.0
584273,584275,1,same_skill,21.0
584273,584276,1,same_skill,21.0
584273,584277,1,same_skill,21.0
584273,584504,120,sequence,
584273,610357,22,sequence,
584274,584275,295,same_skill+sequence,21.0
584274,584276,1,same_skill,21.0
584274,584277,1,same_skill,21.0
584274,584504,11,sequence,
584275,584276,301,same_skill+sequence,21.0
584275,584277,1,same_skill,21.0
584276,584277,300,same_skill+sequence,21.0
584277,610357,90,sequence,
584277,620381,10,sequence,
584497,584498,479,same_skill+sequence,25.0
584497,584499,1,same_skill,25.0
584497,584500,1,same_skill,25.0
584497,584501,1,same_skill,25.0
584497,584503,1,same_skill,25.0
